UNIQUE INTERNAL CODE	PRODUCT NAME	PRODUCT DESCRIPTION	PRODUCT PRICE	PRODUCT URL	IMAGE URL	CATEGORY	SHIPPING COST	GENDER	COLOR	GOOGLE TAX	MANUFACTURER	Google Age Group	MPN(Manufacturer Part Number)
7447	Amethyst Necklaces	Amethyst Necklaces 17-19 inches Necklace in amethyst oval 4 layers with golden flat lock   	61	http://www.semiprecious.com/detail.cfm?itemnumber=7447	http://www.semiprecious.com/images/Necklaces/7447.jpg	Clothing & Accessories > Jewelry > Necklaces	3.99	f	purple	US:TX:8.25:y	Semiprecious.com	Adult	7447
8157	Garnet Rings  in Sterling Silver	Garnet rings oval shape 8mm faceted peridot and garnet ring set in mesh cut  silver.   	31	http://www.semiprecious.com/detail.cfm?itemnumber=8157	http://www.semiprecious.com/images/rings/8157.jpg	Clothing & Accessories > Jewelry > rings	3.99	f	green,red	US:TX:8.25:y	Semiprecious.com	Adult	8157
8760	Garnet Studs Earrings  in Sterling Silver	Garnet Earrings 6mm deep red garnet gemstones studs earring, set in silver. 1/4 inch wide.Total Carat Weight (TCW) = 2.60 carats.   	20	http://www.semiprecious.com/detail.cfm?itemnumber=8760	http://www.semiprecious.com/images/Earrings/8760.jpg	Clothing & Accessories > Jewelry > Earrings	3.99	f	red	US:TX:8.25:y	Semiprecious.com	Adult	8760
10086	Blue Topaz Art-Deco Earrings  in Sterling Silver	Blue Topaz earrings Faceted blue topaz and garnet earrings set in sterling silver. 1 inch long without earwire. Stone size - 6mm. Total carat weight (TCW) = 4.20 carat approx.   	43	http://www.semiprecious.com/detail.cfm?itemnumber=10086	http://www.semiprecious.com/images/earrings/10086.jpg	Clothing & Accessories > Jewelry > earrings	3.99	f	blue,red	US:TX:8.25:y	Semiprecious.com	Adult	10086
10113	Citrine Tennis Bracelets  in Sterling Silver	Citrine bracelets Faceted citrine square gems set in a sleek sterling silver band. Rhodium polished.  Stone size - 5mm x 5mm   	85	http://www.semiprecious.com/detail.cfm?itemnumber=10113	http://www.semiprecious.com/images/bracelets/10113.jpg	Clothing & Accessories > Jewelry > bracelets	3.99	f	yellow	US:TX:8.25:y	Semiprecious.com	Adult	10113
10379	Lemon Quartz Art-Deco Bracelets  in Sterling Silver	Lemon Quartz bracelets This dazzling bracelet features princess cut sparkling lemon topaz gems linked together in a sterling silver setting. Select length from drop down option, with an adjustbale chain and toggle .Stone size - 12mm x 12mm   	159	http://www.semiprecious.com/detail.cfm?itemnumber=10379	http://www.semiprecious.com/images/bracelets/10379.jpg	Clothing & Accessories > Jewelry > bracelets	3.99	f	green	US:TX:8.25:y	Semiprecious.com	Adult	10379
10380	Crystal Art-Deco Bracelets  in Sterling Silver	Crystal bracelets This bracelet features dazzling faceted clear crystals set in a classic design of sterling silver.  Closes with a toggle clasp.  -Stone size 12mm x 12mm    	169	http://www.semiprecious.com/detail.cfm?itemnumber=10380	http://www.semiprecious.com/images/bracelets/10380.jpg	Clothing & Accessories > Jewelry > bracelets	3.99	f	white	US:TX:8.25:y	Semiprecious.com	Adult	10380
10781	Blue Topaz Post Earrings  in Sterling Silver	Blue Topaz earrings These sparkling earring display faceted blue topaz gemstones set in silver. Stone size - 5mm   	12	http://www.semiprecious.com/detail.cfm?itemnumber=10781	http://www.semiprecious.com/images/earrings/10781.jpg	Clothing & Accessories > Jewelry > earrings	3.99	f	blue	US:TX:8.25:y	Semiprecious.com	Adult	10781
10790	Pearl Earrings  in Sterling Silver	Pearl earrings These beautiful earring display different shaped pearl gemstones are set in sterling silver. 2 inches long not including earwire. Smallest stone size: 3 mm. Largest stone size: 6 mm.   	40	http://www.semiprecious.com/detail.cfm?itemnumber=10790	http://www.semiprecious.com/images/earrings/10790.jpg	Clothing & Accessories > Jewelry > earrings	3.99	f	white	US:TX:8.25:y	Semiprecious.com	Adult	10790
11015	Rose Quartz Brides-Maids Rings	Rose quartz rings This beautiful ring has a concave cut faceted oval Rose Quartz CZ surrounded by sparkling cubic zirconia CZ gemstones. The ring is set in 1 micron 18 carat gold plated silver. <p>-Stone size: 15 mm x 11 mm.   	52	http://www.semiprecious.com/detail.cfm?itemnumber=11015	http://www.semiprecious.com/images/rings/11015.jpg	Clothing & Accessories > Jewelry > rings	3.99	f	pink,white	US:TX:8.25:y	Semiprecious.com	Adult	11015
12466	Amethyst Multistrand Necklaces	Amethyst necklaces This delightful and versatile multi strand bead necklace can be worn to add instant style to almost anything from your wardrobe.The finely faceted amethyst beads are strung into three parallel strands to craft this stylish piece. The necklace is 16 to 19 inches long with silver lobster clasp and 3 inch long extension chain. Bead size is 3mm.    	55	http://www.semiprecious.com/detail.cfm?itemnumber=12466	http://www.semiprecious.com/images/necklaces/12466.jpg	Clothing & Accessories > Jewelry > necklaces	3.99	f	purple	US:TX:8.25:y	Semiprecious.com	Adult	12466
12499	Tourmaline Multistrand Necklaces	Tourmaline necklaces 3 strands of faceted petro tourmaline beads are placed parallel to each other to craft this rich and stunning beaded necklace. The necklace owes its earthy appeal to the rich and subdued colors of the unique gemstone put together in the string. The necklace is 16 to 19 inches long with silver lobster clasp and 3 inch long silver extension chain. Be	73	http://www.semiprecious.com/detail.cfm?itemnumber=12499	http://www.semiprecious.com/images/necklaces/12499.jpg	Clothing & Accessories > Jewelry > necklaces	3.99	f	multi-color	US:TX:8.25:y	Semiprecious.com	Adult	12499
12655	Prehnite Contemporary Earrings	Prehnite earrings A perfect pair of bead earrings in gleaming green prehnite gemstone. The fine gemstone is fashioned into oval beads and set in alternation with silver beads. The pair is finished with a silver earwire. Each earring is 2.5 inch long (measured without earwire). Bead size may vary from 9mm x 8mm to 12mm x 8mm.   	22	http://www.semiprecious.com/detail.cfm?itemnumber=12655	http://www.semiprecious.com/images/earrings/12655.jpg	Clothing & Accessories > Jewelry > earrings	3.99	f	green	US:TX:8.25:y	Semiprecious.com	Adult	12655
12687	Moonstone Necklaces  in Sterling Silver	Moonstone necklaces This stylish rainbow moonstone necklace has drop and round rainbow moonstones, framed in silver and set as a pretty dangling pendant on a silver chain.The fine quality gemstones are carefully selected and charm by their magical glow. The necklace is 16 to 19 inches long with 3 inch long silver extension chain and silver lobster clasp. Drop stone si	48	http://www.semiprecious.com/detail.cfm?itemnumber=12687	http://www.semiprecious.com/images/necklaces/12687.jpg	Clothing & Accessories > Jewelry > necklaces	3.99	f	white	US:TX:8.25:y	Semiprecious.com	Adult	12687
12756	Lapis Lazuli Necklaces	Lapis lazuli necklaces A very bold and beautiful lapis lazuli bead necklace with chunky blue flat round beads with silver beads in between. Stone size may vary from 1mm x 20mm to 5mm x 9mm. The necklace is 16 to 19 inches long with silver lobster clasp and 3 inch long extension chain.   	64	http://www.semiprecious.com/detail.cfm?itemnumber=12756	http://www.semiprecious.com/images/necklaces/12756.jpg	Clothing & Accessories > Jewelry > necklaces	3.99	f	blue	US:TX:8.25:y	Semiprecious.com	Adult	12756
13178	Garnet Mens Rings  in Sterling Silver	Garnet rings A sleek wedding band for men in sterling silver highlighted by a single flush-set faceted garnet gemstone. Very impressive. Stone size is 4mm. Stone weight is 0.14 carat.   	30	http://www.semiprecious.com/detail.cfm?itemnumber=13178	http://www.semiprecious.com/images/rings/13178.jpg	Clothing & Accessories > Jewelry > rings	3.99	f	red	US:TX:8.25:y	Semiprecious.com	Adult	13178
13280	Pearl Classic Necklaces	Pearl necklaces This double strand necklace display combination of black round and white oval Pearls with silver rings in between. 16.5 to 19.5 inch long with 3 inch long silver extension chain and silver lobster clasp and 2 inch long 3 strands of pears in the middle of the necklace. Largest bead size 9mm x 6mm and smallest bead size 4mm.   	76	http://www.semiprecious.com/detail.cfm?itemnumber=13280	http://www.semiprecious.com/images/necklaces/13280.jpg	Clothing & Accessories > Jewelry > necklaces	3.99	f	black,orange,white	US:TX:8.25:y	Semiprecious.com	Adult	13280
13562	Jasper Necklaces	Jasper necklaces This necklace display African jasper canoe beads. Comes with silver polished lobster clasp. Stone size 12x20 mm.   	61	http://www.semiprecious.com/detail.cfm?itemnumber=13562	http://www.semiprecious.com/images/necklaces/13562.jpg	Clothing & Accessories > Jewelry > necklaces	3.99	f	brown	US:TX:8.25:y	Semiprecious.com	Adult	13562
13701	White Topaz Brides-Maids Rings  in Sterling Silver	White topaz rings A sparkling white topaz gemstone is gorgeously ensemble in sterling silver setting . White topaz gemstone perfectly concave cut by skilled artisans. Stone size 8x10 mm. Total carat weight (TCW) = 3.20 carats approx.   	39	http://www.semiprecious.com/detail.cfm?itemnumber=13701	http://www.semiprecious.com/images/rings/13701.jpg	Clothing & Accessories > Jewelry > rings	3.99	f	white	US:TX:8.25:y	Semiprecious.com	Adult	13701
14075	Amethyst Earrings	Amethyst Earrings These dazzling earrings display faceted amethyst drop beads. 1.25 inch long. Stone size - 5x8 mm.    	23	http://www.semiprecious.com/detail.cfm?itemnumber=14075	http://www.semiprecious.com/images/Earrings/14075.jpg	Clothing & Accessories > Jewelry > Earrings	3.99	f	purple	US:TX:8.25:y	Semiprecious.com	Adult	14075
14200	Lapis Lazuli Contemporary Rings  in Sterling Silver	Lapis lazuli rings This ring features an oval cut blue lapis lazuli with golden flecks framed on a designer sterling silver frame. This oval blue lapis lazuli is captured in prong setting of sterling silver. Stone size is 12mmx16mm.   	34	http://www.semiprecious.com/detail.cfm?itemnumber=14200	http://www.semiprecious.com/images/rings/14200.jpg	Clothing & Accessories > Jewelry > rings	3.99	f	blue	US:TX:8.25:y	Semiprecious.com	Adult	14200
14219	Moonstone Cocktail Rings  in Sterling Silver	Moonstone rings The attractive charm of flashing Rainbow moonstone steals the show in this ornate silver ring design. An oval A generous oval rainbow moonstone is prong set between two drop-shaped rainbow moonstones lavishly set in sterling silver. Oval stone size: 12x16 mm. drop stone size: 7x7 mm.   	46	http://www.semiprecious.com/detail.cfm?itemnumber=14219	http://www.semiprecious.com/images/rings/14219.jpg	Clothing & Accessories > Jewelry > rings	3.99	f	white	US:TX:8.25:y	Semiprecious.com	Adult	14219
14495	Black Onyx Bracelets  in Sterling Silver	Black Onyx bracelets This charming bracelet showcases fine quality black onyx gemstones bezel set perfectly in sterling silver designer frame. It is  Stone size - 4mm.   	32	http://www.semiprecious.com/detail.cfm?itemnumber=14495	http://www.semiprecious.com/images/bracelets/14495.jpg	Clothing & Accessories > Jewelry > bracelets	3.99	f	black	US:TX:8.25:y	Semiprecious.com	Adult	14495
14607	Garnet Bracelets  in Sterling Silver	Garnet bracelets This sterling silver bracelet showcases oval shaped deep red color garnet gemstones bezel set in designer sterling silver chain frame  bracelet. Comes with lobster clasp and 1 inch long extension chain. Stone size - 4mmx6mm approx.   	40	http://www.semiprecious.com/detail.cfm?itemnumber=14607	http://www.semiprecious.com/images/bracelets/14607.jpg	Clothing & Accessories > Jewelry > bracelets	3.99	f	red	US:TX:8.25:y	Semiprecious.com	Adult	14607
16459	Tiger Eye Clustered Necklaces	Tiger eye Necklaces This necklace has Red Tiger Eye rectangular  beads. Necklace is 17 to 18.5 inch long with silver metallic lobster clasp and 1.5 inch long extension chain. Bead size is 4x8 mm Approx.    	47	http://www.semiprecious.com/detail.cfm?itemnumber=16459	http://www.semiprecious.com/images/Necklaces/16459.jpg	Clothing & Accessories > Jewelry > Necklaces	3.99	f	black,red	US:TX:8.25:y	Semiprecious.com	Adult	16459
16463	Tiger Eye Clustered Necklaces	Tiger eye Necklaces This necklace has Tiger eye drop shape beads clustered together in a silver metallic chain. Necklace is 16 to 17.5 inch long with silver metallic lobster clasp and 1.5 inch long extension chain. Bead size is 8x11 mm Approx.    	63	http://www.semiprecious.com/detail.cfm?itemnumber=16463	http://www.semiprecious.com/images/Necklaces/16463.jpg	Clothing & Accessories > Jewelry > Necklaces	3.99	f	brown,yellow	US:TX:8.25:y	Semiprecious.com	Adult	16463
16481	Rose Quartz Clustered Bracelets	Rose quartz bracelets Rose Quartz oval clustered beads Bracelet. 7 to 8 inch long with silver metallic lobster clasp and 1 inch long extension chain. Bead size 6x10 mm approx.   	28	http://www.semiprecious.com/detail.cfm?itemnumber=16481	http://www.semiprecious.com/images/bracelets/16481.jpg	Clothing & Accessories > Jewelry > bracelets	3.99	f	pink	US:TX:8.25:y	Semiprecious.com	Adult	16481
16498	Tiger Eye Clustered Bracelets	Tiger eye bracelets Iron Tiger Eye Rectangular clustered beads Bracelet. 7 to 8 inch long with silver metallic lobster clasp and 1 inch long extension chain. Bead size 4x9 mm approx.   	24	http://www.semiprecious.com/detail.cfm?itemnumber=16498	http://www.semiprecious.com/images/bracelets/16498.jpg	Clothing & Accessories > Jewelry > bracelets	3.99	f	black,yellow	US:TX:8.25:y	Semiprecious.com	Adult	16498
16785	Malachite Ethnic Earrings  in Sterling Silver	Malachite earrings Nice round malachite in handmade silver earring.   	43	http://www.semiprecious.com/detail.cfm?itemnumber=16785	http://www.semiprecious.com/images/earrings/16785.jpg	Clothing & Accessories > Jewelry > earrings	3.99	f	black,green	US:TX:8.25:y	Semiprecious.com	Adult	16785
17412	Turquoise Contemporary Earrings	Turquoise earrings 14/20 gold filled french wire earrings with three 4mm turquoise beads.	27	http://www.semiprecious.com/detail.cfm?itemnumber=17412	http://www.semiprecious.com/images/earrings/17412.jpg	Clothing & Accessories > Jewelry > earrings	3.99	f	blue	US:TX:8.25:y	Semiprecious.com	Adult	17412
105	Pearl Simple-Strand Necklaces	Pearl Necklaces A sensuous string of Pearls and spherical turquoise beads with golden rings in between. Wear it to add a touch of unmatched sophistication to your look. The necklace string is 15 to 18 inches long with golden lobster clasp and 3 inch long extension chain. Bead size may vary from 3mm to 4mm.   	31	http://www.semiprecious.com/detail.cfm?itemnumber=105	http://www.semiprecious.com/images/Necklaces/105.jpg	Clothing & Accessories > Jewelry > Necklaces	3.99	f	blue,white	US:TX:8.25:y	Semiprecious.com	Adult	105
121	Goldstone Necklaces	Goldstone Necklaces This sophisticated necklace features a string of sparkling pearls interrupted at places by a set of three elliptical red brown goldstone beads. Delicate golden band separators add a touch of magic to the already dazzling goldstones. The necklace is 24 inch long with golden lobster clasp.   	39	http://www.semiprecious.com/detail.cfm?itemnumber=121	http://www.semiprecious.com/images/Necklaces/121.jpg	Clothing & Accessories > Jewelry > Necklaces	3.99	f	brown,white	US:TX:8.25:y	Semiprecious.com	Adult	121
867	Aventurine Earrings	Aventurine Earrings Beautiful earrings with decorative gold spacers and pretty gold plated earwires (vermiel). Each aventurine stone is flanked by 2 pearls. The rich green color of aventurine (also known as Indian Jade) gems is beautifully complimented by cultured pearls and separated by real gold plated rings.    	23	http://www.semiprecious.com/detail.cfm?itemnumber=867	http://www.semiprecious.com/images/Earrings/867.jpg	Clothing & Accessories > Jewelry > Earrings	3.99	f	green	US:TX:8.25:y	Semiprecious.com	Adult	867
1025	Garnet Post Earrings  in Sterling Silver	Garnet Earrings Garnet and sterling silver round stud earrings, 1/4 inch stone diameter.   	31	http://www.semiprecious.com/detail.cfm?itemnumber=1025	http://www.semiprecious.com/images/Earrings/1025.jpg	Clothing & Accessories > Jewelry > Earrings	3.99	f	red	US:TX:8.25:y	Semiprecious.com	Adult	1025
18341	Malachite Bracelets	Malachite Bracelets Malachite and silver bracelet. 7 inches long with lobster clasp. Stone size 6mm x 4mm. Also available in our sterling silver section.	37	http://www.semiprecious.com/detail.cfm?itemnumber=18341	http://www.semiprecious.com/images/Bracelets/18341.jpg	Clothing & Accessories > Jewelry > Bracelets	3.99	f	green	US:TX:8.25:y	Semiprecious.com	Adult	18341
